Patient_ID,B cells naive,B cells memory,Plasma cells,T cells CD8,T cells CD4 naive,T cells CD4 memory resting,T cells CD4 memory activated,T cells follicular helper,T cells regulatory (Tregs),T cells gamma delta,NK cells resting,NK cells activated,Monocytes,Macrophages M0,Macrophages M1,Macrophages M2,Dendritic cells resting,Dendritic cells activated,Mast cells resting,Mast cells activated,Eosinophils,Neutrophils,P-value,Correlation,RMSE,Absolute score (sig.score)
P66287-12C-Run1_S29_L002,0.0380812448024782,0.104450892659997,0.0543505589266067,0.130654463781795,0.0,0.164511480789038,0.0467725494261251,0.0890546702585078,0.0,0.0,0.100556670210022,0.0,0.0557264790536298,0.0,0.0424830655097739,0.229453312932026,0.0146264899702576,0.0645421735506685,0.111187290437862,0.0,0.0003087286102872,0.0410854876187026,0,0.932147495523513,0.661120445531267,1.28784555853778
P66287-09H-Run1_S14_L001,0.0775380104123263,0.0556032949013097,0.0067100490536853,0.163161460574094,0.0,0.194385800012841,0.0938467471760003,0.0306001011153908,0.0,0.0401859678707418,0.0609018126610299,0.0,0.0496009826264558,0.0,0.0601601920367334,0.247936483361331,0.0003916792659725,0.0560812639065442,0.0589590469872016,0.0,0.0263259433764238,0.0596830338750037,0,0.903683250606742,0.670218390523153,1.28207186921308
P66507-10D-Run1_S4_L001,0.0297680666796433,0.0831790185211473,0.0327654966926671,0.141681609309425,0.0,0.176052647390809,0.0572807280671469,0.117851105594966,0.0,0.0,0.0270295269899604,0.0244088436684435,0.0799364224774241,0.0,0.0486995287243313,0.224532801203743,0.027829359903302,0.0355441201099407,0.0682271787260101,0.03890364924973,0.0,0.0412141046236934,0,0.881296667950216,0.689643364697369,1.25490420793238
P66451-07E-Run1_S19_L002,0.107872751047928,0.0968451376605984,0.029103104934499,0.121823340999213,0.0,0.188394565874417,0.0652175026667682,0.101185868478153,0.0,0.0070751696324572,0.0816212743420283,0.0,0.106379544169003,0.0,0.0578235178257365,0.221318981443449,0.0267419922361168,0.0655848490733813,0.0313957000154633,0.0781622251535388,0.0051270251962695,0.0516186654580538,0,0.938502899099753,0.657067387721649,1.44329121620707
P66291-12D-Run1_S29_L002,0.0481865364395269,0.0984021615277538,0.0051806288123576,0.106459337465205,0.0,0.201379937233234,0.0444659908453578,0.04528175435929,0.0,0.0,0.0335647278046271,0.0482760224321691,0.119095363048077,0.031414284511294,0.0620092098267383,0.196970712581749,0.021423466012177,0.010373149350534,0.0511537456931556,0.0199491230673946,0.0116377308528957,0.0,0,0.88653444494987,0.682357388885621,1.15522388186354
P66507-09C-Run1_S26_L002,0.0821880392284162,0.0232572898099992,0.0330115207879759,0.179285602180953,0.0,0.15847053197962,0.0305058046751708,0.114360361815548,0.0,0.0,0.0979815658919419,0.0236345045826384,0.103954178367447,0.02855191699729,0.04674843935283,0.182169275715682,0.0172408069832768,0.0965457383310741,0.0599914757955713,0.029671237278198,0.0043341946001081,0.0889205556239552,0,0.913183871058697,0.663267176289004,1.4008230399977
P66425-07A-Run1_S1_L001,0.0330390594566415,0.102037041499795,0.0089156665170171,0.0579460990400703,0.0,0.187771641271241,0.0363116792936269,0.068811496491567,0.0,0.005044408591552,0.13616394990244,0.0,0.077898868628409,0.014759933892735,0.052503251079269,0.244767158646006,0.0538099533412639,0.0499108508135238,0.014944288434978,0.0366490761503293,0.0065765516404165,0.0291886524962126,0,0.912545373107356,0.671305481264832,1.21704962718709
P66451-08D-Run1_S23_L002,0.0595209450613289,0.0286912761419904,0.0150406211619743,0.175073492803801,0.0,0.156544905706594,0.0585715860762314,0.118920634861424,0.0,0.0239618029469474,0.0,0.0612341765909771,0.0647102200800654,0.0,0.0871890713722722,0.235897026381637,0.0328375186017338,0.030505308847579,0.0106913859956511,0.0488125606759035,0.0039292893516201,0.0564062238628616,0,0.903171512461036,0.663111313131929,1.26853804652059
P66451-09H-Run1_S2_L001,0.0625929665725779,0.0603187002529447,0.020921229900276,0.200807249131809,0.0,0.117122701175733,0.0630961654811501,0.115676977557527,0.0028126113187627,0.0402670470649325,0.0252504664987699,0.0195087249447388,0.0736144332500534,0.0098641842873588,0.0811471161459753,0.27551364733479,0.0692446895717392,0.0470588790887896,0.0273901413535858,0.0085759841822678,0.0038342388582648,0.0521742647144335,0,0.938523655148711,0.650068183673139,1.37679241868648
P66425-10G-Run1_S14_L001,0.0438411968881502,0.102247465228765,0.0383978149907474,0.12800902842752,0.0,0.167731392807551,0.0553318012059515,0.0911596766668464,0.0012006397348911,0.0120055766182779,0.0488185785785698,0.0015125136144814,0.0180793969877977,0.0049301869913164,0.0527857038360555,0.299292022257806,0.0057308623565332,0.0574598354095071,0.0879909072173403,0.0,0.0,0.0690736355021013,0,0.9324445963779,0.659299486804032,1.28559823532021
P66425-11E-Run1_S12_L001,0.0543212156242986,0.0825457622018222,0.0,0.15776480122303,0.0,0.0969004216724833,0.0674505560371178,0.0983183268029322,0.0284222109735568,0.0,0.0721771216471801,0.0,0.111898990172978,0.0,0.0334177385493847,0.231402604721903,0.0147506882651108,0.0605682289031259,0.0288913790993164,0.0073864033020839,0.0,0.0535808209721803,0,0.822078979273612,0.716022008093363,1.1997972701685
EA647814,0.0281486212138204,0.110228571763156,0.0,0.0629488468781713,0.0205690190771011,0.201541294491381,0.0164513402178801,0.0457302285994411,0.0,0.0,0.111769229146427,0.0,0.104476500968967,0.0,0.0249825470882961,0.244081044979159,0.0213945157436097,0.0526970060919799,0.0527564687287809,0.0171445833654259,0.038597152783763,0.0089913169772048,0,0.880152377179115,0.690511736486418,1.16250828811456
EA595620,0.0534642925648612,0.0874669767715187,0.0,0.093133836328263,0.0,0.204017578768948,0.0742969501432458,0.0,0.0,0.0,0.117230622353708,0.0,0.0428353477387453,0.0072703735419971,0.0673151370235637,0.232352126640222,0.021801447136873,0.002405750171112,0.0565464093602443,0.0,0.0629432652838242,0.0198224308731931,0,0.883058012939457,0.686521236196228,1.14290254470032
EA595647,0.0749495631080265,0.0837019929360153,0.0263775611418926,0.396571432390422,0.0,0.022562554848393,0.0904567069058006,0.147089499353923,0.0,0.0,0.006986910529148,0.0646928698340551,0.073100495331421,0.0222951411904371,0.0779786560295356,0.202896625803738,0.0048501794970326,0.0221794806407179,0.0,0.0523131936384157,0.0109275366101779,0.0216116623582125,0,0.932271988461091,0.624124515204427,1.40154206214736
P66282-08A-Run1_S5_L001,0.108175556042893,0.0159288529698401,0.0121348658557502,0.315249587166163,0.0,0.144109418080066,0.0,0.107897012094287,0.0,0.0,0.0289303017168867,0.0140752376115104,0.104597765932239,0.0,0.0666959723445529,0.223038198799767,0.0870338600570453,0.0409404611363008,0.0350622389507989,0.0,0.0192953235796385,0.0197388394453058,0,0.884460861509628,0.666083946873893,1.34290349178304
EA595636,0.0408588075941041,0.0437511988118898,0.0,0.213704885297801,0.0,0.231731029194069,0.0437797831540141,0.0585775233330231,0.0,0.0,0.0424612966952759,0.0,0.0510675601039068,0.0,0.0604271764635321,0.228973763923599,0.0194178535144114,0.0021049746622701,0.0068148160489284,0.0181955698312071,0.01759206756928,0.0438818897263483,0,0.597124549157649,0.820437863144831,1.12334019592366
P66287-11A-Run1_S20_L002,0.0993947148376482,0.0534938734054992,0.0050710058158871,0.25426975619734,0.0,0.115019891567556,0.0133864520986572,0.122598536886595,0.0,0.0,0.0,0.0999894904057107,0.0749161661742408,0.0038699103020941,0.0692879505709479,0.228778414752302,0.0145396051270633,0.0532166672824391,0.0575704833455516,0.0005355047104447,0.0102319502185085,0.0367519134171187,0,0.918796217117171,0.642833552716332,1.31292228711561
P66432-02G-Run1_S26_L002,0.0505466988692308,0.0657525557469902,0.0309799823025886,0.213514226670203,0.0,0.147546651311237,0.0463275299289599,0.142857178434679,0.0,0.0,0.0228941376013282,0.0438810848769114,0.0554051210577964,0.0013710325448155,0.0792171824845061,0.234754530066237,0.0472700891921436,0.0379479620765759,0.0833593366680898,0.0,0.0,0.0456763637773102,0,0.940333341346656,0.64592377883644,1.3493016636096
P66432-08G-Run1_S26_L002,0.0196875429266858,0.11377946507465,0.0334864414013616,0.126741991867393,0.0,0.200572888181258,0.0450100714589095,0.0945087373429183,0.0185442678776186,0.0155377997777076,0.0551495981522797,0.0,0.0661712627571373,0.0,0.0575291265667342,0.222992128466031,0.0196981307812012,0.0418504087889245,0.0539840212708496,0.012027116445527,0.0132706359625625,0.0418955203406633,0,0.926607752846815,0.657690264020896,1.25243715544041
EA632753,0.02127890816101,0.0676515640347247,0.0348756715489088,0.221612097462212,0.0,0.125200505762188,0.0394594393765655,0.105681974187879,0.0115765085891156,0.0,0.0506703463107214,0.0047258483890019,0.0570052685136894,0.0676314142939031,0.0769823501167197,0.25160201457999,0.0132320165530298,0.0196938776943287,0.0,0.0,0.0101007106483604,0.0038381382104848,0,0.926210911482905,0.636732647956372,1.18281865443283
P66451-07C-Run1_S17_L002,0.0521219713934701,0.0859604199344236,0.0321773608230705,0.204559730181907,0.0,0.144425473478954,0.0130012668704132,0.110922749057123,0.0324026385806484,0.0,0.0505214586588603,0.0223241501048191,0.10556088576309,0.0,0.072677742941446,0.257736667960815,0.0316837250368246,0.0223816519150045,0.0511907401704235,0.0,0.0044939986861652,0.0382118239969951,0,0.919622513126615,0.653404517526922,1.33235445555445
EA595585,0.0203078866325948,0.0898443749923269,0.0211640704924322,0.074043255844357,0.0,0.219169853656582,0.0196175409287705,0.0636410744584446,0.0,0.0231896082190728,0.0579048117007284,0.0,0.069389208315378,0.0294865198363387,0.0524437313037596,0.27916985944119,0.0227568381897714,0.0253929227409668,0.0816110033243383,0.0,0.0123445963431531,0.0177209947493619,0,0.922927964543788,0.666457574753717,1.17919815116957
P66282-10B-Run1_S11_L001,0.0206080180304754,0.0528983614292468,0.0245715409135877,0.0403730959864648,0.0523006672814576,0.169191671172989,0.0,0.0482657256222783,0.0,0.0027926628688324,0.091455187895854,0.0,0.0805955291353891,0.0,0.019905744158797,0.304807940635029,0.0094839545383389,0.0638801492231405,0.072936905005392,0.0,0.0149537165432571,0.0043721017021128,0,0.855437970828933,0.702971481206586,1.07339297214264
P66511-10H-Run1_S5_L001,0.0313573377539758,0.0736515525255134,0.0097010164717799,0.264763825510885,0.0,0.0984378811123678,0.0,0.159913282015369,0.0247833956926909,0.0,0.0201050689845561,0.0889698740831325,0.13652854542534,0.0002510622347316,0.0786876850605795,0.237018912209998,0.0009865562890533,0.0242857854371927,0.0373077534786749,0.0,0.0076746086873392,0.0,0,0.909758280880483,0.637112101527536,1.29442414297318
P66432-03C-Run1_S30_L002,0.0680937576560498,0.10827022770554,0.0039068843947621,0.0800916107685053,0.0,0.200351321475568,0.068863341524632,0.0760027131720023,0.0,0.0194317987822894,0.0671809445456586,0.0,0.0765694856432053,0.0160738039720793,0.0550120767444097,0.230413171853664,0.0128758805954084,0.0672450009187732,0.0878075726302775,0.0189337051190465,0.0,0.0526334930569192,0,0.936780211168645,0.662878524790776,1.30975679055879
P66451-06C-Run1_S12_L001,0.0612002775366861,0.0562141202908807,0.017387400148557,0.114196444940535,0.0,0.163993341820414,0.0119253104037012,0.0839395160056356,0.0,0.0,0.0972153378393343,0.0224243024912876,0.0801626872077747,0.0303495534707149,0.0239575241538215,0.224342572785252,0.0015236947653747,0.0600543424164207,0.0766216724019135,0.0418016746622945,0.0,0.0014570245995336,0,0.906565129870023,0.669275282596988,1.16876679794013
P66451-06G-Run1_S14_L001,0.0907566330644767,0.0476409402009718,0.0447545701148585,0.0578434784494049,0.0,0.188334777777875,0.0308535496052498,0.0862394499991984,0.0,0.0101607486236089,0.0762312307521514,0.0,0.0773512855407179,0.0191530263646493,0.0539620219909131,0.240476057135663,0.0486124717523192,0.053852495497809,0.127608298533606,0.0,0.0253754709640087,0.004425735973238,0,0.927134442525531,0.675799089551968,1.28363224234072
P66287-11C-Run1_S22_L002,0.0129884331854226,0.0571767986196872,0.034721812033145,0.17759900236953,0.0,0.170650772796285,0.0,0.155064448444497,0.0123115115851333,0.0,0.0390825644879754,0.0261742406104506,0.0824159427163033,0.0081664970643786,0.0635176307669594,0.2430075999919,0.0060009634933345,0.054668274229458,0.0345181628060248,0.0075912167853768,0.0334662846031826,0.0238255762893036,0,0.905334426060154,0.657724954656119,1.24294773287835
P66511-04H-Run1_S7_L001,0.0326469555111717,0.111936417550383,0.0207002713077916,0.0657971624731233,0.0,0.213032088175256,0.0333490313447299,0.0813517753966541,0.0,0.0174163319001127,0.0406662554314363,0.0129266210949096,0.0650968854950359,0.0,0.0437711655291974,0.237218772170626,0.052166951377382,0.0622655134467633,0.0311986443094071,0.0193574234186857,0.0409088188261975,0.0403849815101612,0,0.922631793762525,0.66997906855005,1.22219206626902
P66511-06B-Run1_S14_L001,0.0343579999830342,0.0918360595106368,0.0035497102914188,0.0855780008043465,0.0,0.197907748584498,0.0336504753732386,0.0650506525042656,0.0038809459460151,0.0169771106052108,0.0400917437112669,0.011136495976265,0.0973455836140212,0.0092073939268468,0.0604183306906726,0.307194642395978,0.0170273510499247,0.0363324370005231,0.01413894988147,0.0603036724789159,0.0179736594403497,0.0402672045115534,0,0.923951696715429,0.663450348570503,1.24422616828045
EA639134,0.0543659184509012,0.0451084392696957,0.0146173480902495,0.314696860703264,0.0,0.101739496327722,0.0394208950985201,0.109309694347504,0.0,0.0,0.0204400025149928,0.0570014655698117,0.0523808411141499,0.0,0.0728778434218551,0.290800764357049,0.0291710490615983,0.0332923144173617,0.0660312993010719,0.0,0.0123880721122367,0.0551822380296347,0,0.931192461467331,0.640714887896267,1.36882454218762
P66451-02A-Run1_S20_L002,0.0759486794954706,0.0472384811983915,0.0362902677823861,0.172430250947959,0.0,0.173426098975738,0.0273502939371179,0.0917158327893581,0.0028035351691987,0.0,0.0561593488824563,0.0,0.0739480802910949,0.0177493671786143,0.0719331304489385,0.231509573177836,0.0242228835726881,0.0431969622231651,0.0584430144036994,0.0425657587443259,0.0323985428407969,0.0179028630284404,0,0.945771974359353,0.651255893988681,1.29723296508768
P66507-06C-Run1_S10_L001,0.0312611133778107,0.110069509385847,0.0152926032205602,0.175807826608609,0.0,0.168083923270841,0.0390388635007798,0.0702601391794471,0.0,0.0,0.0812977451367973,0.0143567008307747,0.0666601187797656,0.0,0.0648782305108725,0.245306624419051,0.0443149405249666,0.0343014418433561,0.0608026915039541,0.0,0.0064437239436241,0.0363527935336186,0,0.936593757552521,0.650697394845175,1.26452898957068
P66282-01G-Run1_S3_L001,0.083743799987962,0.115966222482631,0.0273833565881987,0.169134204583076,0.0,0.172747069264215,0.0072501899155284,0.141611559981514,0.0,0.0,0.0354641466288748,0.04569026485599,0.0964897655939046,0.0348391755746178,0.0600305735350709,0.240085957102274,0.0084300232753212,0.0588627277936736,0.0266432620418258,0.0103606748220793,0.0162604137670243,0.0184830263731258,0,0.917594155327686,0.650235981592578,1.36947641416691
P66425-06E-Run1_S28_L002,0.0059108354761207,0.118152669703873,0.0153191281163092,0.0567296298833067,0.0,0.220443306476147,0.0025740836373346,0.0828970295472085,0.0222553550863011,0.0130712360728864,0.0814488141255944,0.0,0.0881011486054709,0.0070322822737395,0.0409870091491477,0.284983565225683,0.0633157574338347,0.0520610536956732,0.0464019711138406,0.0278365929741965,8.1159456472359e-05,0.0230346481171031,0,0.934548505148442,0.660594972126214,1.25263727617024
P66432-05G-Run1_S6_L001,0.040522781958536,0.0856042365161363,0.0298555472367689,0.135678644924609,0.0,0.166522644746488,0.0435319141667264,0.0938002427832941,0.0,0.0,0.0796594312480174,0.0,0.0351072733753912,0.0164954382774085,0.0641977853873245,0.305816610877715,0.0483654542895642,0.0518779943113773,0.0242418950915049,0.0111630339082346,0.0162235793653809,0.0389123886182574,0,0.92754784436544,0.659514196703991,1.28757689708274
P66511-10D-Run1_S3_L001,0.0189671596664359,0.110415043626938,0.0290575917451641,0.0659189640753253,0.0,0.223389016153964,0.0320213316999718,0.0605814994393973,0.0118533920926411,0.0352241169636693,0.0581291624973662,0.0,0.0497140548512801,0.0167628225663157,0.0685003301707225,0.284033196570337,0.0386311966970812,0.0299417996408087,0.0344521733113371,0.0182424582578599,0.0025390370029863,0.0292892744657038,0,0.926028047365238,0.660239517817576,1.21766362149531
P66511-06G-Run1_S16_L001,0.0457425522354689,0.0520403722834542,0.00727052011107,0.117350543660353,0.0,0.215182635459828,0.0219507031386568,0.120826540689142,0.0,0.0,0.0903937099379204,0.0,0.0748871858110617,0.0,0.0616003896725718,0.199725900550146,0.0242082320038063,0.0493558030321727,0.0655817428873418,0.0029547259796264,0.0241097237874868,0.0223451629071962,0,0.906279480109084,0.664843061190302,1.1955264441473
EA632688,0.0689569044123597,0.0484159770335456,0.0010280075401127,0.0179419760865625,0.0,0.228908311087161,0.0,0.0882899334828525,0.0122868645690987,0.0103780197570164,0.0500810806946057,0.0,0.121112122982011,0.0,0.0575923643066126,0.276309048637902,0.0107300375814949,0.0481086130552729,0.0629934133417486,0.0284367390235444,0.0190811432747058,0.0473614063470955,0,0.914167713292756,0.668902755441145,1.1980119632137
P66425-07C-Run1_S2_L001,0.0,0.119132875675612,0.0263058866621311,0.22937736488153,0.0,0.0602052739494738,0.0311267436054393,0.1814608395334,0.0161728920464786,0.0258854655541515,0.0062678831871082,0.0380287486392088,0.0694756583039493,0.0558772877759854,0.0713249174026039,0.302052171094098,0.0040663279886283,0.0714467916312321,0.0166847340921342,0.001180088224024,0.0030971196681568,0.0276085440137459,0,0.925534011500275,0.644024570231925,1.35677761392909
P66425-06G-Run1_S30_L002,0.164861774616019,0.0044449676361654,0.029325796829844,0.235935826916352,0.0,0.100109351233029,0.0005828898561495,0.150494740872025,0.0,0.0,0.0433645895572549,0.0636545834157817,0.0947609967216511,0.0257098286031426,0.0646293343597261,0.26871265878194,0.0037189681069959,0.0620029896371429,0.0834898126744559,0.0,0.0,0.0193436822595344,0,0.909870205971974,0.656167973156053,1.41514279207721
EA647820,0.0939643966057237,0.0281007796976071,0.0198411236309909,0.123922937198778,0.0,0.20306951286042,0.0719912470291826,0.0877730697711963,0.0,0.0051979645645854,0.0286580208642198,0.0143189640726178,0.142745700297583,0.0142526710074988,0.0454327180825123,0.16793396825969,0.0508088280172502,0.0754099673368409,0.0528943785482642,0.0246192949324093,0.0105895867234851,0.0,0,0.912563795543304,0.676176929974619,1.26152512950086
P66291-09H-Run1_S15_L001,0.0230812820072694,0.131849200147836,0.0044255931422764,0.146113151901102,0.0,0.229942901052189,0.0486500775468245,0.087622996096914,0.0,0.014253056635571,0.0648276456135807,0.0,0.0629093522589495,0.0048284609776381,0.0510346817119896,0.274660052387264,0.0023173737137846,0.0558575692651193,0.053466227170798,0.0247226691663151,0.0155249107368666,0.0428416747358008,0,0.93382603590558,0.651679644865782,1.33892887626809
P66511-04E-Run1_S4_L001,0.0518525644958533,0.0441597124742424,0.0312450211947703,0.170266093901416,0.0,0.193392036742121,0.0437553291524378,0.0452837598972319,0.0318118538743974,0.0,0.0595138465850005,0.0110911786883197,0.0908899530833095,0.0,0.0458206925725953,0.216727504396737,0.0311737320137237,0.0113251943531501,0.0,0.0765084497204213,0.0160157653730224,0.0395249431674174,0,0.880511863349083,0.681449746582439,1.21035763168617
EA595632,0.0,0.100496052238982,0.0177029899101583,0.0820457514248219,0.0,0.194534096510015,0.0254449846641495,0.0999986450092351,0.0,0.0397890416493145,0.0,0.0210784211527777,0.0449754442729098,0.0369523028403747,0.0461352459190129,0.321391707501195,0.0310711785118308,0.0398683356410519,0.0834241713166711,0.000171066509958,0.0,0.0513113894280885,0,0.93869182321952,0.6545742634966,1.23639082450055
P66451-02H-Run1_S22_L002,0.0262382909233933,0.0948494726889233,0.0,0.196019771673014,0.0,0.0805272157079198,0.0441128069097927,0.104514038996203,0.0,0.0,0.0647294497828342,0.0102459709742199,0.0255723839930751,0.015195131393633,0.032345660537832,0.308584210892427,0.0,0.105662752929642,0.0391465590774958,0.0,0.0027553923425625,0.0750023297690566,0,0.87978920315402,0.679311633058677,1.22550143859202
P66511-09B-Run1_S26_L002,0.0404744581920831,0.0690063582577036,0.0177748284961667,0.0753572062380669,0.0,0.207277675613244,0.0286240705590519,0.0947392408224728,0.0,0.0,0.0921977877895315,0.0293269948381219,0.0804090209848526,0.0,0.0487068900544626,0.289173032575158,0.0147649147991832,0.0721956061227034,0.0250046787917255,0.0554739188984733,0.0007963000822332,0.0346303340898324,0,0.697958389955522,0.781995817271867,1.27593331720507
P66282-10E-Run1_S12_L002,0.0165966138729137,0.103579744111797,0.0,0.0161679644497132,0.0,0.224037175608685,0.0175688128424865,0.0765715521537751,0.0,0.0,0.0568466444166734,0.008518735689942,0.0921018715425811,0.0036296595899302,0.0383944124502111,0.141652109187219,0.0450098198066716,0.0541738222761934,0.0678982673203538,0.0336321886975527,0.0463311953237518,0.0337949110576498,0,0.812256016701805,0.733356445698805,1.0765055003981
P66282-04H-Run1_S20_L002,0.0932956002516866,0.0,0.0179986720642689,0.158486611380624,0.0,0.124808608735134,0.0475116375716686,0.060528425965628,0.0245723382652525,0.0027786552929977,0.064246249867392,0.0,0.0820435624387178,0.0104077382209461,0.0566117238607876,0.216499294027926,0.0186145540329536,0.0134949057914331,0.0449248625076668,0.0399939167323849,0.0015343836444579,0.07101742483844,0,0.836043948901916,0.70926876502884,1.14936916549037
P66291-08A-Run1_S6_L001,0.0622964692118123,0.064718334954354,0.0034204427849986,0.135570455628819,0.0,0.183404785202811,0.036114097420737,0.093425758684191,0.0,0.0063734509398107,0.06190469437163,0.0011379912627177,0.0799345869929074,0.0,0.0805732299213216,0.267813570563819,0.0239189611138458,0.0136331167501496,0.0096033784571782,0.0573637902360689,0.0134440365208608,0.0367316263438925,0,0.919308802027033,0.659316508646107,1.23138277736193
EA632702,0.0109839049517244,0.112437836787053,0.0269327119623536,0.148571811318229,0.0,0.170973386537921,0.0318071285587182,0.121534582485816,0.0,0.0206500243182823,0.0445149307198827,0.0325056696177039,0.0964215333247899,0.0173298153905126,0.0537308668167504,0.273715825286789,0.0293720212592376,0.0775983207672068,0.0048857013816623,0.0792268286354969,0.0134340575374452,0.0983008397533196,0,0.928130420690444,0.659285713081385,1.46492779741089
P66432-07E-Run1_S20_L002,0.132007455271614,0.0322122922356398,0.0399583280396381,0.272217966226893,0.0,0.0810544954583142,0.0879436555872393,0.0838034788949214,0.0302932757920744,0.008537855733767,0.0437719226024815,0.0,0.0564994982586185,0.0077319189729567,0.0833051466707669,0.311786938336515,0.0,0.0513737698098676,0.0394696164328982,0.0002088893406785,0.0009828771216189,0.0641778884297975,0,0.926747967353027,0.649169755383223,1.4273372692163
EA639153,0.0,0.0696906852546327,0.0383521982006935,0.0272338107499897,0.0,0.185353173684676,0.0,0.0850216183010114,0.0062756565241537,0.0218729471714329,0.0821288961856321,0.0264479198788403,0.159149930358343,0.0,0.0535863912482271,0.317547598341266,0.0090131955220921,0.0658458589069827,0.0359223163914197,0.0117929568451229,0.0035055053930052,0.0392473255095078,0,0.908648333429347,0.667530484524464,1.23798798446703
EA632174,0.0346074717476237,0.0736554893311308,0.0461861732954562,0.16391960478556,0.0,0.148740122189646,0.0098735622088031,0.0997527021539381,0.0,0.0,0.0952589934141319,0.0305413183561272,0.165067812462537,0.0008434012772198,0.0460678539451034,0.166190351303755,0.0558315089818696,0.0730611040397447,0.112876258805435,0.030472375473986,0.0,0.0497493876976912,0,0.945644781715275,0.654589470586101,1.40269549146976
P66287-06H-Run1_S30_L002,0.0165141991504754,0.0988636523731121,0.0,0.105571437485413,0.0,0.220520512490013,0.0,0.129757220977153,0.0161516698070353,0.0128963364746603,0.0,0.0472605914256304,0.0410432478487025,0.0199268210869614,0.0797035070683987,0.28483835812007,0.0059712459206974,0.0131490749611946,0.0833009231927324,0.0,0.0,0.0513938208126194,0,0.840252020459159,0.697175082105831,1.22686261919487
EA647818,0.057715712359031,0.0649234338041847,0.0118356178109554,0.0540454521799203,0.0,0.164642673981568,0.0,0.0912784168885079,0.019693225493314,0.0059999257477705,0.0731444688134218,0.0,0.0659387019691155,0.0534367102974803,0.0364494928316187,0.298968549106697,0.0417353832499461,0.026120161551582,0.0,0.0500818881258478,0.0093902642088474,0.0317347432626656,0,0.871705557781742,0.6876654003022,1.15713482168247
P66451-08H-Run1_S26_L002,0.0164530141835884,0.118723669987338,0.0151646238429996,0.0342625563340711,0.010334815767082,0.217166655617082,0.0439849852102015,0.0586207511406151,0.0,0.0118180638436462,0.106154458034047,0.0,0.0775990733382728,0.0,0.0501908017493272,0.236016143895784,0.0446475851271497,0.0472114200246573,0.0994691568969746,0.0,0.0003235433336945,0.0467050111687735,0,0.918274316181403,0.677199944792176,1.2348463294953
EA632758,0.0435717825402766,0.0991302190495661,0.0488289538189426,0.06815387305914,0.0,0.186420369499516,0.0442184914790022,0.107394380079184,0.0,0.0322764228781999,0.0556943860525208,0.0,0.0568869942475035,0.0416474057450168,0.0551078038836989,0.270970325488761,0.0,0.03802090345029,0.0296408195941569,0.0162211358287672,0.0154479397522499,0.0362075495623765,0,0.904171104314194,0.671525264185135,1.24583975600917
P66282-10F-Run1_S13_L002,0.0719259930064242,0.0983476019892758,0.0,0.0921840012322765,0.0,0.232422285495827,0.0252268251066012,0.0711295383450351,0.0,0.0129696097776895,0.0697441324339448,0.0,0.0933500097362794,0.03825779195448,0.0728160160118676,0.292360546088586,0.0,0.0183127394756961,0.0573246688800743,0.0278937637938577,3.37641774803064e-05,0.0420425741147466,0,0.919068419089951,0.660622930510129,1.31634186162014
EA632149,0.0725552300992896,0.0395541164180095,0.0101848028612982,0.085677792591809,0.0,0.243344946340345,0.0238913814755068,0.0521350329643262,0.0057626214982082,0.0,0.115381868654171,0.0003882666431554,0.105837490070825,0.0164151780645309,0.0560172106127709,0.201857321634117,0.0195388795842427,0.0257638466984481,0.0973614425186636,0.0,0.0,0.0382680832893118,0,0.914467267600774,0.665918674574387,1.20993551201903
EA632772,0.116288718865315,0.0756956831982373,0.0273666981697962,0.132037291547619,0.0,0.175917715878038,0.0388143867690376,0.121645694563635,0.0075716317761513,0.0036701153777754,0.0923771409728381,0.0,0.0502808973153202,0.0621504662713823,0.0819814148401224,0.23626893110958,0.0535490135553159,0.0291250840591339,0.0406132314594514,0.0,0.0060852776267422,0.00682841618784,0,0.935046759511264,0.646176145262177,1.35826780954333
P66291-06D-Run1_S27_L002,0.0683265446789711,0.0738537417351182,0.0003088382711819,0.110408489483485,0.0,0.227396753882935,0.0412476454109958,0.0703440082885222,0.0,0.0131861735951338,0.058293772881514,0.0,0.0710126636115176,0.0,0.0440522446601789,0.254227410493323,0.0380057979642672,0.0601918354753467,0.118889244115576,0.0,0.0,0.04063700988752,0,0.9291060060341,0.665591688758554,1.29038217443559
P66291-08F-Run1_S7_L001,0.0616142947802961,0.0619414235724707,0.0358813972153539,0.144128419005046,0.0,0.179970399919593,0.0629428489607621,0.0761351176487405,0.0,0.0065406201102582,0.0247300708914224,0.0187774939845639,0.068739644027083,0.0,0.0767724773635916,0.278654843892655,0.0493229816608258,0.0341645763496582,0.0519324570049485,0.0211181513015357,0.0177762714557428,0.0627661266896891,0,0.930194520335909,0.66487816174937,1.33390961583424
EA639081,0.0490894509733089,0.0672850757386645,0.038591471837508,0.164180528140994,0.0,0.165123367654788,0.0245595403418573,0.0925689956313357,0.0,0.0,0.0769527923348951,0.0,0.0888186498111639,0.0,0.0752208195143339,0.260174728822465,0.061688919644673,0.0450119903635641,0.056182372428215,0.0,0.0313955167907768,0.0184981440375544,0,0.942618077158832,0.654662906899623,1.3153423640661
